record_id,person_id,name,alias,dob,prior_offences,gang_affiliation,known_address,ground_truth_flag
UP-CRIM-0579,UP00579,Mukhtar Tripathi,Mukhtar Tripathi @ Pahalwan,1978-05-04,2022 - IPC 420/467/468 (Cheating & Forgery); 2023 - UP Gangsters Act,UP-Central-Ring,"121, Near Shahganj PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0580,UP00580,Sunil Bind,,1991-12-26,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"95, Near Gorakhnath PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0581,UP00581,Ravindra Chauhan,Ravindra Chauhan @ Bhaiya,2000-08-15,2022 - IPC 395 / BNS 310 (Dacoity); 2023 - UP Gangsters Act,UP-West-Ring,"211, Near Dashashwamedh PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0582,UP00582,Imran Kushwaha,,1977-01-13,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"54, Near Sector 39 PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0583,UP00583,Vikram Gurjar,,1984-07-06,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"119, Near Tiwaripur PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0584,UP00584,Alok Pandey,,1977-10-05,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-West-Ring,"172, Near Sihani Gate PS, Ghaziabad, Uttar Pradesh",core_gang
UP-CRIM-0585,UP00585,Satish Tyagi,,1980-12-17,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"63, Near Baradari PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0586,UP00586,Mahesh Srivastav,,1977-11-09,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-East-Ring,"132, Near Sipri Bazar PS, Jhansi, Uttar Pradesh",core_gang
UP-CRIM-0587,UP00587,Mukhtar Yadav,,1998-04-05,2022 - Arms Act Sec 25/27; 2023 - UP Gangsters Act,UP-West-Ring,"202, Near Barra PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0588,UP00588,Mukhtar Kushwaha,,1989-12-18,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-Central-Ring,"107, Near Tiwaripur PS, Gorakhpur, Uttar Pradesh",core_gang
UP-CRIM-0589,UP00589,Babloo Pandey,,1991-02-07,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"12, Near Etmadpur PS, Agra, Uttar Pradesh",core_gang
UP-CRIM-0590,UP00590,Atiq Jaiswal,Atiq Jaiswal @ Urf Chhotu,1978-11-20,2022 - IPC 302 / BNS 103 (Murder); 2023 - UP Gangsters Act,UP-West-Ring,"232, Near Shivpur PS, Varanasi, Uttar Pradesh",core_gang
UP-CRIM-0591,UP00591,Anil Ansari,Anil Ansari @ Contractor,1979-04-19,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"24, Near Surajpur PS, Gautam Buddha Nagar (Noida), Uttar Pradesh",core_gang
UP-CRIM-0592,UP00592,Guddu Gurjar,Guddu Gurjar @ Contractor,1985-12-06,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"122, Near Sadar Bazar PS, Meerut, Uttar Pradesh",core_gang
UP-CRIM-0593,UP00593,Vikram Dubey,Vikram Dubey @ Pandit,1994-11-11,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-West-Ring,"141, Near Izzatnagar PS, Bareilly, Uttar Pradesh",core_gang
UP-CRIM-0594,UP00594,Alok Gurjar,,1981-01-18,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-Central-Ring,"150, Near Barra PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0595,UP00595,Aslam Maurya,,1982-01-19,2022 - NDPS Act Sec 8/20/21; 2023 - UP Gangsters Act,UP-East-Ring,"165, Near Ayodhya Kotwali PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0596,UP00596,Neeraj Shukla,,1975-04-05,2022 - IPC 307 / BNS 109 (Attempt to Murder); 2023 - UP Gangsters Act,UP-West-Ring,"246, Near Chakeri PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0597,UP00597,Anil Ansari,,1997-04-07,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"57, Near Cantt PS, Ayodhya, Uttar Pradesh",core_gang
UP-CRIM-0598,UP00598,Virendra Mishra,,1999-04-12,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-East-Ring,"219, Near Naini PS, Prayagraj, Uttar Pradesh",core_gang
UP-CRIM-0599,UP00599,Sanjay Gupta,,1978-10-25,2022 - Sec 2/3 UP Gangsters Act 1986; 2023 - UP Gangsters Act,UP-West-Ring,"39, Near Kotwali PS, Kanpur Nagar, Uttar Pradesh",core_gang
UP-CRIM-0600,UP00600,Imran Chaudhary,,1985-04-13,2022 - IPC 386 / BNS 308 (Extortion); 2023 - UP Gangsters Act,UP-Central-Ring,"245, Near Kotwali PS, Gorakhpur, Uttar Pradesh",core_gang
