fir_id,date,day,station,location,ipc_sections,narrative,ground_truth_flag
UP-FIR-0587,2024-04-30,121,Lisari Gate PS,"Lisari Gate PS, Meerut",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 0587/2024 registered at Lisari Gate PS, Meerut. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Pappu Nishad, Santosh Shukla were identified operating in jurisdiction of Meerut. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9412001347 operating vehicle registration UP-80-JK-3003.",local_crime
UP-FIR-0588,2024-05-09,130,Sector 24 PS,"Sector 24 PS, Gautam Buddha Nagar (Noida)",IPC 302 / BNS 103 (Murder),"Case Crime No. 0588/2024 registered at Sector 24 PS, Gautam Buddha Nagar (Noida). Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Gufran Rajput were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9450000821 operating vehicle registration UP-32-TZ-4060.",local_crime
UP-FIR-0589,2024-08-16,229,Shahpur PS,"Shahpur PS, Gorakhpur",Arms Act Sec 25/27,"Case Crime No. 0589/2024 registered at Shahpur PS, Gorakhpur. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Akhilesh Yadav, Atiq Chauhan were identified operating in jurisdiction of Gorakhpur. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9927000330",local_crime
UP-FIR-0590,2024-08-02,215,Kotwali PS,"Kotwali PS, Jhansi",Arms Act Sec 25/27,"Case Crime No. 0590/2024 registered at Kotwali PS, Jhansi. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Imran Shukla were identified operating in jurisdiction of Jhansi. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9927000443",local_crime
UP-FIR-0591,2024-01-15,15,Partapur PS,"Partapur PS, Meerut",Arms Act Sec 25/27,"Case Crime No. 0591/2024 registered at Partapur PS, Meerut. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Rakesh Pal, Munna Mishra, Tariq Tripathi were identified operating in jurisdiction of Meerut. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9839001344",local_crime
UP-FIR-0592,2024-08-08,221,Izzatnagar PS,"Izzatnagar PS, Bareilly",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 0592/2024 registered at Izzatnagar PS, Bareilly. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Sunil Pal, Ramesh Ansari, Chhotu Mishra were identified operating in jurisdiction of Bareilly. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9450001832",local_crime
UP-FIR-0593,2024-04-21,112,Sihani Gate PS,"Sihani Gate PS, Ghaziabad",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 0593/2024 registered at Sihani Gate PS, Ghaziabad. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Babloo Yadav were identified operating in jurisdiction of Ghaziabad. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 8840001824",local_crime
UP-FIR-0594,2024-07-12,194,Prem Nagar PS,"Prem Nagar PS, Bareilly",IPC 302 / BNS 103 (Murder),"Case Crime No. 0594/2024 registered at Prem Nagar PS, Bareilly. Charges under IPC 302 / BNS 103 (Murder). Sub-Inspector report states that accused Mukhtar Gautam were identified operating in jurisdiction of Bareilly. Armed shootout outside court premises resulting in fatal casualty. Primary accused tracked using mobile 9837001337",local_crime
UP-FIR-0595,2024-06-04,156,Kotwali PS,"Kotwali PS, Bareilly",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 0595/2024 registered at Kotwali PS, Bareilly. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Atiq Chaudhary, Tariq Gautam, Alok Gupta were identified operating in jurisdiction of Bareilly. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 7500000114",syndicate
UP-FIR-0596,2024-05-18,139,Shahpur PS,"Shahpur PS, Gorakhpur",IPC 386 / BNS 308 (Extortion),"Case Crime No. 0596/2024 registered at Shahpur PS, Gorakhpur. Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Babloo Verma, Suresh Gurjar, Ramesh Kushwaha were identified operating in jurisdiction of Gorakhpur. Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 8840000783",local_crime
UP-FIR-0597,2024-06-17,169,Gomti Nagar PS,"Gomti Nagar PS, Lucknow",NDPS Act Sec 8/20/21,"Case Crime No. 0597/2024 registered at Gomti Nagar PS, Lucknow. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Virendra Tiwari, Alok Tomar were identified operating in jurisdiction of Lucknow. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 8840001086",local_crime
UP-FIR-0598,2024-07-20,202,Dashashwamedh PS,"Dashashwamedh PS, Varanasi",NDPS Act Sec 8/20/21,"Case Crime No. 0598/2024 registered at Dashashwamedh PS, Varanasi. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Ramesh Shukla were identified operating in jurisdiction of Varanasi. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9837001723 operating vehicle registration UP-14-NP-9395.",local_crime
UP-FIR-0599,2024-08-03,216,Sector 24 PS,"Sector 24 PS, Gautam Buddha Nagar (Noida)",IPC 386 / BNS 308 (Extortion),"Case Crime No. 0599/2024 registered at Sector 24 PS, Gautam Buddha Nagar (Noida). Charges under IPC 386 / BNS 308 (Extortion). Sub-Inspector report states that accused Rajesh Nishad, Tariq Kushwaha, Satish Rawat were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Extortion demand of 50 Lakhs delivered via WhatsApp call to local infrastructure contractor. Primary accused tracked using mobile 9927001206",local_crime
UP-FIR-0600,2024-05-22,143,Prem Nagar PS,"Prem Nagar PS, Jhansi",Arms Act Sec 25/27,"Case Crime No. 0600/2024 registered at Prem Nagar PS, Jhansi. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Gufran Chauhan, Rizwan Nishad, Guddu Khan were identified operating in jurisdiction of Jhansi. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9719000216",local_crime
UP-FIR-0601,2024-04-30,121,George Town PS,"George Town PS, Prayagraj",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0601/2024 registered at George Town PS, Prayagraj. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Dhananjay Mishra, Sunil Gautam, Amit Singh were identified operating in jurisdiction of Prayagraj. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9927000941 operating vehicle registration UP-15-GH-6100.",local_crime
UP-FIR-0602,2024-02-10,41,Nauchandi PS,"Nauchandi PS, Meerut",NDPS Act Sec 8/20/21,"Case Crime No. 0602/2024 registered at Nauchandi PS, Meerut. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Manoj Pandey, Dharmendra Khan were identified operating in jurisdiction of Meerut. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9450001925 operating vehicle registration UP-70-AB-2830.",local_crime
UP-FIR-0603,2024-06-11,163,Cantt PS,"Cantt PS, Varanasi",IPC 395 / BNS 310 (Dacoity),"Case Crime No. 0603/2024 registered at Cantt PS, Varanasi. Charges under IPC 395 / BNS 310 (Dacoity). Sub-Inspector report states that accused Gufran Chaudhary, Aslam Shukla, Babloo Khan were identified operating in jurisdiction of Varanasi. Armed highway robbery of cash transit vehicle on expressway. Primary accused tracked using mobile 9125000921",local_crime
UP-FIR-0604,2024-06-30,182,Kavi Nagar PS,"Kavi Nagar PS, Ghaziabad",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 0604/2024 registered at Kavi Nagar PS, Ghaziabad. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Neeraj Maurya, Dharmendra Gupta were identified operating in jurisdiction of Ghaziabad. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 9415000213 operating vehicle registration UP-93-JK-3723.",local_crime
UP-FIR-0605,2024-07-15,197,Nawabad PS,"Nawabad PS, Jhansi",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 0605/2024 registered at Nawabad PS, Jhansi. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Mahesh Bind, Abhay Srivastav, Imran Dubey were identified operating in jurisdiction of Jhansi. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 8006000570",local_crime
UP-FIR-0606,2024-02-11,42,Knowledge Park PS,"Knowledge Park PS, Gautam Buddha Nagar (Noida)",NDPS Act Sec 8/20/21,"Case Crime No. 0606/2024 registered at Knowledge Park PS, Gautam Buddha Nagar (Noida). Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Mahesh Tripathi, Dhananjay Pandey, Manoj Siddiqui were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9839000388",local_crime
UP-FIR-0607,2024-08-07,220,Phase 2 PS,"Phase 2 PS, Gautam Buddha Nagar (Noida)",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 0607/2024 registered at Phase 2 PS, Gautam Buddha Nagar (Noida). Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Neeraj Siddiqui were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 9450001786 operating vehicle registration UP-32-TZ-0467.",local_crime
UP-FIR-0608,2024-06-28,180,Raunahi PS,"Raunahi PS, Ayodhya",Arms Act Sec 25/27,"Case Crime No. 0608/2024 registered at Raunahi PS, Ayodhya. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Chhotu Rajput, Santosh Nishad, Tariq Chaudhary were identified operating in jurisdiction of Ayodhya. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 8840001460",local_crime
UP-FIR-0609,2024-06-15,167,Hazratganj PS,"Hazratganj PS, Lucknow",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0609/2024 registered at Hazratganj PS, Lucknow. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Guddu Gurjar, Guddu Qureshi, Amit Tomar were identified operating in jurisdiction of Lucknow. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9450000628",local_crime
UP-FIR-0610,2024-07-19,201,Kavi Nagar PS,"Kavi Nagar PS, Ghaziabad",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0610/2024 registered at Kavi Nagar PS, Ghaziabad. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Dhananjay Chaudhary, Sanjay Tripathi, Babloo Verma were identified operating in jurisdiction of Ghaziabad. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9839001942 operating vehicle registration UP-78-GH-3119.",local_crime
UP-FIR-0611,2024-07-06,188,George Town PS,"George Town PS, Prayagraj",Arms Act Sec 25/27,"Case Crime No. 0611/2024 registered at George Town PS, Prayagraj. Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Atiq Siddiqui, Chhotu Chaudhary were identified operating in jurisdiction of Prayagraj. Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9415000128",syndicate
UP-FIR-0612,2024-03-03,63,Prem Nagar PS,"Prem Nagar PS, Jhansi",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0612/2024 registered at Prem Nagar PS, Jhansi. Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Aslam Gupta were identified operating in jurisdiction of Jhansi. Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9927000927",local_crime
UP-FIR-0613,2024-03-17,77,Cantt PS,"Cantt PS, Gorakhpur",NDPS Act Sec 8/20/21,"Case Crime No. 0613/2024 registered at Cantt PS, Gorakhpur. Charges under NDPS Act Sec 8/20/21. Sub-Inspector report states that accused Pappu Verma, Sunil Khan were identified operating in jurisdiction of Gorakhpur. Interception of commercial consignment of contraband narcotics transported across state border. Primary accused tracked using mobile 9415001999",local_crime
UP-FIR-0614,2024-05-26,147,Sadar Bazar PS,"Sadar Bazar PS, Meerut",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 0614/2024 registered at Sadar Bazar PS, Meerut. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Santosh Rajput were identified operating in jurisdiction of Meerut. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 8840000251",local_crime
UP-FIR-0615,2024-05-07,128,Knowledge Park PS,"Knowledge Park PS, Gautam Buddha Nagar (Noida)",Arms Act Sec 25/27,"Case Crime No. 0615/2024 registered at Knowledge Park PS, Gautam Buddha Nagar (Noida). Charges under Arms Act Sec 25/27. Sub-Inspector report states that accused Gufran Rajput, Alok Siddiqui, Atiq Srivastav were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Recovery of illegal 0.32 bore pistols and country-made firearms without valid license. Primary accused tracked using mobile 9450000821 operating vehicle registration UP-32-TZ-4060.",local_crime
UP-FIR-0616,2024-08-08,221,Sector 20 PS,"Sector 20 PS, Gautam Buddha Nagar (Noida)",Sec 2/3 UP Gangsters Act 1986,"Case Crime No. 0616/2024 registered at Sector 20 PS, Gautam Buddha Nagar (Noida). Charges under Sec 2/3 UP Gangsters Act 1986. Sub-Inspector report states that accused Deepak Verma were identified operating in jurisdiction of Gautam Buddha Nagar (Noida). Organized crime syndicate running extortion, tender rigging, and contract killings. Primary accused tracked using mobile 9837001354 operating vehicle registration UP-14-CD-3122.",local_crime
UP-FIR-0617,2024-06-16,168,Chowk PS,"Chowk PS, Lucknow",IPC 307 / BNS 109 (Attempt to Murder),"Case Crime No. 0617/2024 registered at Chowk PS, Lucknow. Charges under IPC 307 / BNS 109 (Attempt to Murder). Sub-Inspector report states that accused Suresh Gupta, Dhananjay Rajput, Pappu Tripathi were identified operating in jurisdiction of Lucknow. Firing upon police patrol unit during vehicle interdiction checking. Primary accused tracked using mobile 7007000842",local_crime
UP-FIR-0618,2024-06-28,180,Sahibabad PS,"Sahibabad PS, Ghaziabad",IPC 420/467/468 (Cheating & Forgery),"Case Crime No. 0618/2024 registered at Sahibabad PS, Ghaziabad. Charges under IPC 420/467/468 (Cheating & Forgery). Sub-Inspector report states that accused Brijesh Gurjar, Neeraj Kushwaha were identified operating in jurisdiction of Ghaziabad. Fraudulent land registry using forged power of attorney and impersonation. Primary accused tracked using mobile 7007001842",local_crime
